img_pair,is_related
face04493.jpg-face03232.jpg,0.038
face05953.jpg-face00068.jpg,0.105
face05007.jpg-face03290.jpg,0.181
face05663.jpg-face05772.jpg,0.153
face00276.jpg-face04740.jpg,0.078
face01123.jpg-face03097.jpg,0.198
face03729.jpg-face05729.jpg,0.075
face02295.jpg-face05054.jpg,0.094
face01258.jpg-face03193.jpg,0.203
face00837.jpg-face05627.jpg,0.331
face00082.jpg-face00283.jpg,0.098
face04237.jpg-face00057.jpg,0.048
face03214.jpg-face03316.jpg,0.02
face02465.jpg-face02172.jpg,0.146
face05707.jpg-face00116.jpg,0.128
face02831.jpg-face03148.jpg,0.198
face04087.jpg-face03367.jpg,0.084
face02743.jpg-face03211.jpg,0.107
face04091.jpg-face02269.jpg,0.022
face03253.jpg-face01282.jpg,0.031
face02298.jpg-face04341.jpg,0.125
face00087.jpg-face06009.jpg,0.12
face00217.jpg-face04962.jpg,0.158
face02438.jpg-face05304.jpg,0.14
face04985.jpg-face00813.jpg,0.189
face00111.jpg-face01150.jpg,0.148
face03032.jpg-face00813.jpg,0.186
face04009.jpg-face03397.jpg,0.193
face01576.jpg-face04685.jpg,0
face02845.jpg-face02103.jpg,0.15
face03548.jpg-face01084.jpg,0.11
face02681.jpg-face04278.jpg,0.333
face04738.jpg-face03697.jpg,0.049
face01613.jpg-face02438.jpg,0.251
face05274.jpg-face04594.jpg,0.133
face05345.jpg-face02263.jpg,0.115
face01529.jpg-face01395.jpg,0.146
face01264.jpg-face00168.jpg,0.162
face05141.jpg-face00201.jpg,0.139
face01403.jpg-face02559.jpg,0.065
face05930.jpg-face00027.jpg,0.171
face04442.jpg-face00257.jpg,0.226
face01041.jpg-face04147.jpg,0.195
face02858.jpg-face05205.jpg,0.123
face04315.jpg-face04823.jpg,0.157
face05228.jpg-face02734.jpg,0.1
face05298.jpg-face01907.jpg,0
face05338.jpg-face05615.jpg,0.167
face04747.jpg-face02740.jpg,0.142
face02294.jpg-face02629.jpg,0.038
face00943.jpg-face00673.jpg,0.118
face04694.jpg-face00439.jpg,0.121
face05944.jpg-face04424.jpg,0.125
face02292.jpg-face01341.jpg,0.095
face04322.jpg-face06014.jpg,0.131
face00001.jpg-face04509.jpg,0.175
face03522.jpg-face04819.jpg,0.18
face04021.jpg-face03359.jpg,0.096
face01223.jpg-face01336.jpg,0.329
face04465.jpg-face01786.jpg,0.146
face05013.jpg-face06059.jpg,0.069
face01425.jpg-face05960.jpg,0.137
face04026.jpg-face05613.jpg,0.147
face02060.jpg-face03859.jpg,0.091
face02215.jpg-face04816.jpg,0.046
face00416.jpg-face04386.jpg,0.09
face05003.jpg-face03405.jpg,0.127
face01559.jpg-face04283.jpg,0.124
face02127.jpg-face06008.jpg,0.146
face00351.jpg-face02152.jpg,0.08
face03754.jpg-face02601.jpg,0.121
face03848.jpg-face04250.jpg,0.137
face04106.jpg-face02555.jpg,0.168
face02295.jpg-face03905.jpg,0.116
face02785.jpg-face01548.jpg,0
face05584.jpg-face01229.jpg,0.145
face00168.jpg-face03668.jpg,0.16
face02972.jpg-face00350.jpg,0.079
face02639.jpg-face03178.jpg,0.111
face05474.jpg-face00925.jpg,0.228
face04759.jpg-face01491.jpg,0.13
face00473.jpg-face05037.jpg,0.068
face05661.jpg-face01133.jpg,0.209
face03087.jpg-face02908.jpg,0.2
face02348.jpg-face03647.jpg,0.318
face00371.jpg-face05166.jpg,0.129
face00425.jpg-face04830.jpg,0.154
face05393.jpg-face00670.jpg,0.165
face03799.jpg-face02710.jpg,0.209
face03269.jpg-face02233.jpg,0.111
face03593.jpg-face00775.jpg,0.16
face00247.jpg-face01399.jpg,0.333
face04001.jpg-face02207.jpg,0.155
face00714.jpg-face01905.jpg,0.135
face00489.jpg-face00797.jpg,0.112
face01917.jpg-face05206.jpg,0.093
face02861.jpg-face03628.jpg,0.074
face05592.jpg-face02685.jpg,0.21
face00233.jpg-face05897.jpg,0.181
face01537.jpg-face04477.jpg,0
face04742.jpg-face02561.jpg,0.049
face04781.jpg-face03748.jpg,0.135
face01143.jpg-face01586.jpg,0.155
face00500.jpg-face04422.jpg,0.224
face02206.jpg-face02688.jpg,0.07
face01120.jpg-face04349.jpg,0.215
face00768.jpg-face04019.jpg,0.16
face02166.jpg-face02532.jpg,0.164
face02438.jpg-face04997.jpg,0.139
face01020.jpg-face01171.jpg,0.187
face05106.jpg-face03359.jpg,0.026
face00957.jpg-face01551.jpg,0.194
face05521.jpg-face00726.jpg,0.053
face01778.jpg-face01180.jpg,0.147
face04656.jpg-face03327.jpg,0.09
face01284.jpg-face05174.jpg,0.333
face00210.jpg-face02707.jpg,0.203
face01851.jpg-face03810.jpg,0.14
face02619.jpg-face01546.jpg,0.056
face02362.jpg-face02469.jpg,0.19
face04101.jpg-face01995.jpg,0.099
face04107.jpg-face04136.jpg,0.113
face01024.jpg-face04828.jpg,0.136
face03357.jpg-face00263.jpg,0.123
face05044.jpg-face05323.jpg,0.101
face03419.jpg-face01667.jpg,0.141
face01626.jpg-face03605.jpg,0.138
face04681.jpg-face04052.jpg,0.146
face02443.jpg-face05081.jpg,0.122
face05889.jpg-face04978.jpg,0.163
face04691.jpg-face05597.jpg,0.215
face00448.jpg-face01812.jpg,0.267
face03632.jpg-face05257.jpg,0.134
face03934.jpg-face01827.jpg,0.14
face04757.jpg-face00242.jpg,0.067
face04643.jpg-face04238.jpg,0.197
face03921.jpg-face00822.jpg,0.093
face02137.jpg-face01560.jpg,0.093
face06037.jpg-face03403.jpg,0.172
face04570.jpg-face01069.jpg,0
face01729.jpg-face00368.jpg,0.131
face03457.jpg-face05986.jpg,0.04
face01828.jpg-face06008.jpg,0.196
face04629.jpg-face00088.jpg,0.13
face03718.jpg-face03496.jpg,0.066
face05054.jpg-face00507.jpg,0.151
face00074.jpg-face00098.jpg,0.206
face01618.jpg-face01190.jpg,0.184
face01264.jpg-face05835.jpg,0.172
face04247.jpg-face03516.jpg,0.081
face04077.jpg-face02216.jpg,0.173
face00535.jpg-face04841.jpg,0.087
face05304.jpg-face04997.jpg,0.094
face00849.jpg-face01732.jpg,0.114
face02685.jpg-face02984.jpg,0.076
face05361.jpg-face01394.jpg,0.035
face02204.jpg-face03979.jpg,0.129
face05606.jpg-face04718.jpg,0.181
face06034.jpg-face00647.jpg,0.205
face01111.jpg-face00184.jpg,0.026
face05582.jpg-face03193.jpg,0.172
face01857.jpg-face02826.jpg,0.146
face03657.jpg-face02339.jpg,0.076
face05219.jpg-face05243.jpg,0.149
face01749.jpg-face06075.jpg,0.138
face03136.jpg-face01751.jpg,0.115
face05368.jpg-face00944.jpg,0.153
face05760.jpg-face05152.jpg,0.175
face04473.jpg-face01987.jpg,0.089
face03368.jpg-face01704.jpg,0.131
face02870.jpg-face03471.jpg,0.108
face00113.jpg-face01236.jpg,0.333
face01388.jpg-face04395.jpg,0.129
face00599.jpg-face02025.jpg,0.153
face04508.jpg-face00779.jpg,0.152
face05697.jpg-face02791.jpg,0.069
face00019.jpg-face05916.jpg,0.144
face01319.jpg-face00827.jpg,0.019
face00048.jpg-face01322.jpg,0.147
face05353.jpg-face03539.jpg,0.333
face02198.jpg-face00904.jpg,0.016
face04301.jpg-face04201.jpg,0.11
face04522.jpg-face05057.jpg,0.325
face00894.jpg-face04946.jpg,0.005
face03737.jpg-face03417.jpg,0.184
face05433.jpg-face02806.jpg,0.134
face05414.jpg-face06003.jpg,0.113
face04646.jpg-face03953.jpg,0.118
face06034.jpg-face02521.jpg,0.119
face01882.jpg-face01593.jpg,0.042
face05207.jpg-face02681.jpg,0.173
face01333.jpg-face00747.jpg,0
face01362.jpg-face05403.jpg,0.085
face03898.jpg-face04829.jpg,0.066
face04810.jpg-face04387.jpg,0.162
face04308.jpg-face06008.jpg,0.174
face02311.jpg-face05023.jpg,0.052
face03732.jpg-face02406.jpg,0.155
face01958.jpg-face06031.jpg,0.103
face01946.jpg-face00734.jpg,0.191
face01969.jpg-face01792.jpg,0.219
face03114.jpg-face00105.jpg,0.079
face02283.jpg-face00924.jpg,0.104
face01254.jpg-face03604.jpg,0.178
face06027.jpg-face01144.jpg,0.092
face04952.jpg-face00660.jpg,0.216
face00569.jpg-face02922.jpg,0.147
face03369.jpg-face01451.jpg,0.108
face01654.jpg-face01355.jpg,0.068
face01922.jpg-face05940.jpg,0.04
face00433.jpg-face05842.jpg,0.116
face05041.jpg-face04680.jpg,0.186
face00345.jpg-face03804.jpg,0.187
face00542.jpg-face00690.jpg,0.071
face04086.jpg-face00132.jpg,0.081
face04399.jpg-face03851.jpg,0.041
face01298.jpg-face02686.jpg,0.13
face01156.jpg-face02510.jpg,0.143
face02290.jpg-face05225.jpg,0.164
face02496.jpg-face04141.jpg,0.196
face04640.jpg-face04788.jpg,0.166
face00238.jpg-face01144.jpg,0.146
face01869.jpg-face00301.jpg,0.102
face00836.jpg-face05405.jpg,0.142
face01008.jpg-face01233.jpg,0.132
face03656.jpg-face01936.jpg,0.129
face02638.jpg-face05028.jpg,0.116
face06004.jpg-face01043.jpg,0.061
face03172.jpg-face03434.jpg,0.16
face03490.jpg-face04888.jpg,0.233
face03309.jpg-face02233.jpg,0.095
face01825.jpg-face03056.jpg,0.057
face00667.jpg-face05955.jpg,0.144
face04990.jpg-face06047.jpg,0.141
face01481.jpg-face01276.jpg,0.181
face00591.jpg-face00915.jpg,0.146
face01084.jpg-face05331.jpg,0.172
face02967.jpg-face00123.jpg,0.098
face01591.jpg-face04058.jpg,0.17
face05161.jpg-face02021.jpg,0.139
face01492.jpg-face01169.jpg,0.026
face00327.jpg-face01020.jpg,0.028
face06027.jpg-face02519.jpg,0.127
face03988.jpg-face02475.jpg,0.23
face00308.jpg-face05893.jpg,0.181
face04563.jpg-face04437.jpg,0.154
face01557.jpg-face02947.jpg,0.176
face03901.jpg-face01344.jpg,0.114
face04514.jpg-face03037.jpg,0.212
face00402.jpg-face04360.jpg,0.167
face03750.jpg-face05407.jpg,0.136
face04078.jpg-face05581.jpg,0.117
face01452.jpg-face01563.jpg,0.179
face03641.jpg-face03816.jpg,0.165
face05838.jpg-face05040.jpg,0.104
face05547.jpg-face01306.jpg,0.08
face05646.jpg-face05218.jpg,0.192
face03881.jpg-face06051.jpg,0.145
face03373.jpg-face03623.jpg,0.069
face04050.jpg-face01335.jpg,0.162
face02368.jpg-face01225.jpg,0.206
face01072.jpg-face04755.jpg,0.107
face00397.jpg-face01666.jpg,0.182
face00606.jpg-face00966.jpg,0.165
face02363.jpg-face03479.jpg,0.17
face05866.jpg-face01859.jpg,0.118
face01480.jpg-face01197.jpg,0.155
face03248.jpg-face00390.jpg,0.139
face02373.jpg-face03882.jpg,0.069
face04029.jpg-face00722.jpg,0.128
face05450.jpg-face03577.jpg,0.153
face03115.jpg-face04289.jpg,0.072
face04704.jpg-face02374.jpg,0.015
face02197.jpg-face05498.jpg,0.1
face02334.jpg-face02297.jpg,0.084
face06111.jpg-face02771.jpg,0.185
face03165.jpg-face02121.jpg,0.164
face05892.jpg-face04309.jpg,0.116
face01466.jpg-face00308.jpg,0.088
face03873.jpg-face05886.jpg,0.158
face05371.jpg-face02558.jpg,0.196
face01454.jpg-face00436.jpg,0.206
face02261.jpg-face04172.jpg,0.023
face01702.jpg-face04131.jpg,0.139
face03949.jpg-face05400.jpg,0.082
face03040.jpg-face04393.jpg,0.197
face04135.jpg-face05292.jpg,0.134
face01616.jpg-face04631.jpg,0.119
face02017.jpg-face06027.jpg,0.059
face05815.jpg-face04930.jpg,0.109
face04548.jpg-face03501.jpg,0.123
face03377.jpg-face00538.jpg,0.211
face04361.jpg-face04822.jpg,0.332
face00111.jpg-face03686.jpg,0.175
face02117.jpg-face00133.jpg,0.124
face01793.jpg-face05630.jpg,0
face05479.jpg-face02162.jpg,0.154
face01175.jpg-face04245.jpg,0.175
face02374.jpg-face00028.jpg,0.223
face00728.jpg-face04354.jpg,0.168
face05607.jpg-face04088.jpg,0.178
face01677.jpg-face04430.jpg,0.07
face01405.jpg-face05103.jpg,0.012
face05054.jpg-face00471.jpg,0.08
face03522.jpg-face00851.jpg,0.184
face01298.jpg-face05466.jpg,0.193
face04885.jpg-face05466.jpg,0.125
face03837.jpg-face02210.jpg,0.191
face04919.jpg-face03822.jpg,0.146
face05439.jpg-face04850.jpg,0.146
face01539.jpg-face01633.jpg,0.188
face00817.jpg-face01479.jpg,0
face01686.jpg-face05412.jpg,0.141
face00390.jpg-face05348.jpg,0.048
face04587.jpg-face05835.jpg,0.17
face03804.jpg-face03058.jpg,0.152
face04118.jpg-face00502.jpg,0.148
face00986.jpg-face02661.jpg,0.158
face00885.jpg-face01785.jpg,0.106
face03525.jpg-face00471.jpg,0.165
face01224.jpg-face03016.jpg,0.061
face00167.jpg-face03260.jpg,0.051
face04009.jpg-face04938.jpg,0.155
face02177.jpg-face02805.jpg,0.166
face03587.jpg-face01234.jpg,0.063
face04548.jpg-face02036.jpg,0.333
face04879.jpg-face04959.jpg,0.134
face00998.jpg-face01892.jpg,0.139
face03951.jpg-face02483.jpg,0.18
face01505.jpg-face02847.jpg,0.079
face03619.jpg-face06071.jpg,0.166
face01169.jpg-face02211.jpg,0.131
face05485.jpg-face01784.jpg,0.129
face04554.jpg-face03899.jpg,0.103
face03915.jpg-face03051.jpg,0.198
face02362.jpg-face01938.jpg,0.184
face02720.jpg-face01833.jpg,0.084
face05050.jpg-face01245.jpg,0.096
face02194.jpg-face00719.jpg,0.142
face04627.jpg-face03939.jpg,0.044
face05175.jpg-face01918.jpg,0.03
face05299.jpg-face01100.jpg,0.116
face01790.jpg-face00407.jpg,0.093
face05066.jpg-face03135.jpg,0.052
face02655.jpg-face05629.jpg,0.077
face06030.jpg-face03445.jpg,0.062
face00993.jpg-face01894.jpg,0.17
face04626.jpg-face00443.jpg,0.174
face03700.jpg-face05763.jpg,0.197
face04923.jpg-face02678.jpg,0.176
face04504.jpg-face01816.jpg,0.109
face04283.jpg-face04685.jpg,0.116
face05973.jpg-face02100.jpg,0.333
face05632.jpg-face03446.jpg,0.075
face04699.jpg-face00914.jpg,0.049
face01266.jpg-face04155.jpg,0.083
face06049.jpg-face05727.jpg,0.043
face02375.jpg-face06038.jpg,0.156
face05150.jpg-face04010.jpg,0.143
face05560.jpg-face02178.jpg,0.16
face00445.jpg-face03875.jpg,0.151
face03910.jpg-face04238.jpg,0.212
face05078.jpg-face00262.jpg,0.14
face02617.jpg-face00553.jpg,0.12
face01695.jpg-face05812.jpg,0.076
face02894.jpg-face02388.jpg,0.151
face00624.jpg-face00742.jpg,0.166
face01452.jpg-face02732.jpg,0.194
face05461.jpg-face00446.jpg,0.128
face02330.jpg-face00592.jpg,0.147
face00624.jpg-face02457.jpg,0.043
face01025.jpg-face04060.jpg,0.162
face01811.jpg-face03412.jpg,0.177
face05461.jpg-face02161.jpg,0.112
face00772.jpg-face02241.jpg,0.016
face00655.jpg-face05162.jpg,0.175
face04366.jpg-face05470.jpg,0.156
face05219.jpg-face02541.jpg,0.156
face04453.jpg-face05414.jpg,0.162
face01508.jpg-face01096.jpg,0.167
face03509.jpg-face05434.jpg,0.333
face04720.jpg-face02193.jpg,0.157
face03802.jpg-face00123.jpg,0
face03310.jpg-face05699.jpg,0.128
face05085.jpg-face04427.jpg,0.132
face03474.jpg-face04620.jpg,0.123
face03895.jpg-face04362.jpg,0.063
face05399.jpg-face01221.jpg,0.097
face02017.jpg-face03034.jpg,0.333
face04475.jpg-face00108.jpg,0.198
face00972.jpg-face01039.jpg,0.17
face05440.jpg-face04715.jpg,0.195
face01884.jpg-face02926.jpg,0.151
face02220.jpg-face00522.jpg,0.1
face03585.jpg-face04466.jpg,0.071
face02806.jpg-face02903.jpg,0.333
face02203.jpg-face04169.jpg,0.031
face04776.jpg-face01040.jpg,0.211
face05976.jpg-face04931.jpg,0.108
face05778.jpg-face02502.jpg,0.01
face00475.jpg-face03415.jpg,0.103
face05207.jpg-face06071.jpg,0.181
face01724.jpg-face02355.jpg,0.097
face01283.jpg-face01928.jpg,0.172
face01145.jpg-face03114.jpg,0.157
face04556.jpg-face05455.jpg,0.116
face04415.jpg-face05184.jpg,0.215
face00804.jpg-face00390.jpg,0.2
face02358.jpg-face01502.jpg,0.122
face03231.jpg-face00489.jpg,0.062
face03575.jpg-face05785.jpg,0.089
face00137.jpg-face00878.jpg,0.171
face04571.jpg-face00221.jpg,0.165
face01447.jpg-face02728.jpg,0.117
face05146.jpg-face05286.jpg,0.149
face04626.jpg-face03283.jpg,0.114
face03303.jpg-face00384.jpg,0.08
face01061.jpg-face00101.jpg,0.025
face05732.jpg-face04586.jpg,0.151
face05585.jpg-face05201.jpg,0.112
face00060.jpg-face05521.jpg,0.141
face05219.jpg-face02552.jpg,0.124
face02666.jpg-face01908.jpg,0.109
face00681.jpg-face02940.jpg,0.152
face00943.jpg-face04705.jpg,0.129
face00060.jpg-face02891.jpg,0.138
face04299.jpg-face01199.jpg,0.148
face04795.jpg-face04421.jpg,0.177
face06027.jpg-face04202.jpg,0.156
face02764.jpg-face03640.jpg,0.211
face00688.jpg-face02560.jpg,0.13
face03055.jpg-face00577.jpg,0.042
face04453.jpg-face05545.jpg,0.213
face04496.jpg-face01938.jpg,0.145
face05031.jpg-face01301.jpg,0.116
face05145.jpg-face01895.jpg,0.079
face03352.jpg-face05931.jpg,0.146
face02505.jpg-face02968.jpg,0.196
face02456.jpg-face04860.jpg,0.086
face01334.jpg-face02072.jpg,0.223
face00728.jpg-face03135.jpg,0.116
face03034.jpg-face05928.jpg,0
face04184.jpg-face05933.jpg,0.286
face02327.jpg-face04479.jpg,0.178
face05091.jpg-face04163.jpg,0.333
face03494.jpg-face03030.jpg,0.164
face01847.jpg-face05209.jpg,0.155
face02577.jpg-face02583.jpg,0.128
face02127.jpg-face00623.jpg,0.117
face05783.jpg-face00584.jpg,0.2
face00739.jpg-face03760.jpg,0.077
face04987.jpg-face00030.jpg,0.162
face04687.jpg-face02205.jpg,0.124
face00728.jpg-face01775.jpg,0.072
face01051.jpg-face00999.jpg,0.178
face00546.jpg-face02006.jpg,0.214
face00469.jpg-face05221.jpg,0.072
face02214.jpg-face02976.jpg,0.228
face04484.jpg-face03815.jpg,0.076
face04921.jpg-face00415.jpg,0.075
face05196.jpg-face02037.jpg,0
face03713.jpg-face01184.jpg,0.036
face00663.jpg-face00386.jpg,0.121
face00639.jpg-face05696.jpg,0.169
face00543.jpg-face04618.jpg,0.137
face04585.jpg-face00661.jpg,0.068
face03361.jpg-face02562.jpg,0.001
face00464.jpg-face04483.jpg,0
face03879.jpg-face05629.jpg,0.127
face00130.jpg-face03749.jpg,0.086
face02625.jpg-face06048.jpg,0.126
face02395.jpg-face03977.jpg,0.183
face02425.jpg-face04507.jpg,0.149
face02061.jpg-face04263.jpg,0.191
face00212.jpg-face02969.jpg,0
face03420.jpg-face01420.jpg,0.051
face04396.jpg-face05507.jpg,0.169
face01814.jpg-face03155.jpg,0.11
face01996.jpg-face00281.jpg,0.155
face04009.jpg-face05266.jpg,0.18
face05236.jpg-face02119.jpg,0.168
face01801.jpg-face03201.jpg,0.108
face03710.jpg-face00504.jpg,0.14
face03621.jpg-face04334.jpg,0.108
face00023.jpg-face03894.jpg,0.116
face05553.jpg-face00953.jpg,0.067
face05285.jpg-face05576.jpg,0.201
face05289.jpg-face00325.jpg,0.096
face04885.jpg-face02901.jpg,0.058
face05876.jpg-face05328.jpg,0.005
face06093.jpg-face04599.jpg,0.106
face02979.jpg-face00951.jpg,0.131
face01709.jpg-face01127.jpg,0.151
face00825.jpg-face06053.jpg,0.182
face00663.jpg-face00221.jpg,0.08
face02416.jpg-face00636.jpg,0.121
face00595.jpg-face05328.jpg,0.088
face00558.jpg-face05318.jpg,0.179
face03636.jpg-face02685.jpg,0.141
face02866.jpg-face00769.jpg,0.178
face02450.jpg-face03296.jpg,0.188
face02251.jpg-face00797.jpg,0.123
face00214.jpg-face04697.jpg,0.122
face00550.jpg-face03550.jpg,0.142
face02496.jpg-face01754.jpg,0.168
face05253.jpg-face06025.jpg,0.18
face03414.jpg-face04618.jpg,0.176
face00656.jpg-face05899.jpg,0.112
face00670.jpg-face04717.jpg,0.155
face05950.jpg-face03862.jpg,0.098
face02792.jpg-face03253.jpg,0.18
face00528.jpg-face05322.jpg,0.093
face02800.jpg-face05047.jpg,0.084
face01179.jpg-face05784.jpg,0.174
face03845.jpg-face02470.jpg,0.14
face01971.jpg-face01740.jpg,0.249
face04395.jpg-face05893.jpg,0.13
face04936.jpg-face01994.jpg,0.109
face03105.jpg-face03914.jpg,0.117
face05167.jpg-face01453.jpg,0.116
face05901.jpg-face03843.jpg,0.093
face04237.jpg-face02045.jpg,0.115
face05235.jpg-face05286.jpg,0.158
face02757.jpg-face05755.jpg,0.163
face04129.jpg-face02504.jpg,0.069
face02379.jpg-face03269.jpg,0.071
face00118.jpg-face00949.jpg,0.083
face05408.jpg-face02674.jpg,0.239
face00990.jpg-face00143.jpg,0.105
face01653.jpg-face01544.jpg,0.214
face03519.jpg-face00877.jpg,0.148
face03760.jpg-face02260.jpg,0.134
face04401.jpg-face01857.jpg,0.052
face01134.jpg-face00286.jpg,0.167
face04617.jpg-face05025.jpg,0.172
face04851.jpg-face04982.jpg,0.201
face03654.jpg-face04096.jpg,0.1
face02141.jpg-face06054.jpg,0.163
face02726.jpg-face05931.jpg,0
face00614.jpg-face05708.jpg,0.063
face02314.jpg-face01535.jpg,0.003
face00197.jpg-face04553.jpg,0.126
face01550.jpg-face03553.jpg,0.117
face05625.jpg-face04312.jpg,0.089
face02974.jpg-face01985.jpg,0.201
face05965.jpg-face01874.jpg,0.137
face04108.jpg-face05055.jpg,0.18
face00671.jpg-face05178.jpg,0.118
face03491.jpg-face00075.jpg,0
face05004.jpg-face01109.jpg,0.143
face05602.jpg-face05003.jpg,0.062
face05881.jpg-face02721.jpg,0.134
face04018.jpg-face05425.jpg,0.173
face04381.jpg-face02353.jpg,0.121
face02541.jpg-face02559.jpg,0.144
face02714.jpg-face01312.jpg,0.088
face04575.jpg-face02078.jpg,0.179
face01462.jpg-face00062.jpg,0.173
face00619.jpg-face02887.jpg,0.132
face02698.jpg-face01489.jpg,0.126
face03115.jpg-face04832.jpg,0.066
face05107.jpg-face05469.jpg,0.176
face03025.jpg-face04162.jpg,0.151
face05658.jpg-face03780.jpg,0.127
face02184.jpg-face03862.jpg,0.079
face00238.jpg-face02888.jpg,0.142
face02860.jpg-face03975.jpg,0.109
face00356.jpg-face03253.jpg,0.21
face03900.jpg-face02438.jpg,0.147
face02534.jpg-face00942.jpg,0.127
face01540.jpg-face01874.jpg,0.11
face06069.jpg-face04132.jpg,0.166
face02605.jpg-face03884.jpg,0.117
face01849.jpg-face05658.jpg,0.086
face05659.jpg-face01400.jpg,0.139
face03018.jpg-face00083.jpg,0.122
face01183.jpg-face05801.jpg,0.078
face02199.jpg-face01440.jpg,0.233
face01800.jpg-face04951.jpg,0.123
face00776.jpg-face01108.jpg,0.11
face02513.jpg-face03785.jpg,0.062
face05944.jpg-face01841.jpg,0.117
face03153.jpg-face04069.jpg,0.156
face05636.jpg-face01974.jpg,0.183
face01433.jpg-face04597.jpg,0.333
face00431.jpg-face02891.jpg,0.155
face00762.jpg-face05743.jpg,0.189
face00331.jpg-face03423.jpg,0.066
face03663.jpg-face00328.jpg,0.086
face03846.jpg-face02404.jpg,0.142
face01471.jpg-face01794.jpg,0.117
face05142.jpg-face02022.jpg,0.029
face01830.jpg-face02647.jpg,0.139
face01558.jpg-face05192.jpg,0.152
face01609.jpg-face02281.jpg,0.13
face02327.jpg-face04721.jpg,0.092
face01090.jpg-face05990.jpg,0.078
face01402.jpg-face00279.jpg,0.167
face04196.jpg-face00214.jpg,0.089
face05631.jpg-face05800.jpg,0
face00153.jpg-face01120.jpg,0.175
face00046.jpg-face04299.jpg,0.083
face00842.jpg-face03665.jpg,0.061
face04855.jpg-face01344.jpg,0.181
face01525.jpg-face06087.jpg,0.134
face04595.jpg-face02670.jpg,0.132
face00172.jpg-face02648.jpg,0.092
face00702.jpg-face04658.jpg,0.208
face00415.jpg-face01798.jpg,0.172
face02553.jpg-face02749.jpg,0.067
face01393.jpg-face02296.jpg,0.022
face04138.jpg-face05130.jpg,0.134
face02704.jpg-face03814.jpg,0.184
face00742.jpg-face06107.jpg,0.178
face04941.jpg-face02590.jpg,0.149
face00971.jpg-face02276.jpg,0.041
face03414.jpg-face00307.jpg,0.126
face05017.jpg-face00971.jpg,0.172
face02419.jpg-face03219.jpg,0.194
face05279.jpg-face02996.jpg,0.18
face03098.jpg-face05884.jpg,0.209
face03550.jpg-face01813.jpg,0.106
face06080.jpg-face04363.jpg,0.073
face02430.jpg-face02437.jpg,0.178
face00132.jpg-face05133.jpg,0.331
face01235.jpg-face01386.jpg,0.072
face05969.jpg-face04446.jpg,0.11
face00958.jpg-face01948.jpg,0.12
face04837.jpg-face03414.jpg,0.099
face00223.jpg-face06042.jpg,0.077
face01298.jpg-face04790.jpg,0.22
face01648.jpg-face04853.jpg,0.152
face04378.jpg-face01291.jpg,0.209
face00715.jpg-face05194.jpg,0.333
face00887.jpg-face02977.jpg,0.198
face00723.jpg-face00548.jpg,0.115
face04486.jpg-face05395.jpg,0.15
face03980.jpg-face04788.jpg,0.094
face01815.jpg-face00452.jpg,0.131
face03021.jpg-face06057.jpg,0.165
face00101.jpg-face03761.jpg,0.136
face03709.jpg-face03229.jpg,0.108
face05666.jpg-face03619.jpg,0.21
face03492.jpg-face04416.jpg,0.192
face00665.jpg-face00364.jpg,0.124
face03387.jpg-face05120.jpg,0.111
face00996.jpg-face03569.jpg,0.096
face01307.jpg-face00190.jpg,0.163
face00003.jpg-face03792.jpg,0.125
face04431.jpg-face05555.jpg,0.143
face00895.jpg-face02384.jpg,0.099
face02932.jpg-face04077.jpg,0.056
face03935.jpg-face05890.jpg,0.14
face00663.jpg-face04032.jpg,0.042
face03003.jpg-face01871.jpg,0.172
face05103.jpg-face02903.jpg,0.333
face01016.jpg-face01799.jpg,0.117
face02096.jpg-face01764.jpg,0.056
face05976.jpg-face02798.jpg,0.202
face00458.jpg-face05694.jpg,0.136
face02231.jpg-face00304.jpg,0.152
face01900.jpg-face02299.jpg,0.11
face03159.jpg-face00791.jpg,0.151
face00752.jpg-face03820.jpg,0.131
face03450.jpg-face05169.jpg,0.151
face05168.jpg-face00482.jpg,0.232
face03127.jpg-face03183.jpg,0.126
face02648.jpg-face04898.jpg,0.157
face01933.jpg-face03661.jpg,0.167
face04831.jpg-face01792.jpg,0.222
face03734.jpg-face04515.jpg,0.173
face00940.jpg-face04394.jpg,0.071
face04045.jpg-face02533.jpg,0.061
face02009.jpg-face04642.jpg,0.165
face03864.jpg-face00651.jpg,0.19
face01890.jpg-face00830.jpg,0.141
face06082.jpg-face01530.jpg,0.183
face01702.jpg-face04168.jpg,0.104
face02203.jpg-face04046.jpg,0.137
face05862.jpg-face05475.jpg,0.132
face00800.jpg-face03328.jpg,0.121
face02028.jpg-face01162.jpg,0.159
face04967.jpg-face01397.jpg,0.122
face02352.jpg-face01513.jpg,0.104
face03280.jpg-face01678.jpg,0.191
face03052.jpg-face01178.jpg,0.198
face01519.jpg-face00375.jpg,0.223
face05207.jpg-face01369.jpg,0.18
face05068.jpg-face05902.jpg,0.143
face01664.jpg-face03720.jpg,0.166
face00912.jpg-face05759.jpg,0.333
face05699.jpg-face02414.jpg,0.071
face02231.jpg-face02504.jpg,0.169
face04753.jpg-face02225.jpg,0.239
face01266.jpg-face00523.jpg,0.09
face01543.jpg-face00293.jpg,0.161
face02971.jpg-face01232.jpg,0.152
face04538.jpg-face02367.jpg,0.122
face01008.jpg-face01767.jpg,0.158
face03964.jpg-face02130.jpg,0.161
face00283.jpg-face02536.jpg,0.146
